state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_LIB,inc_OAO,inc_POP,inc_NAT,inc_PRG,inc_DSA,inc_CUP,inc_STY,inc_CON,inc_LBR
8,CO,POP_1,POP,10.46,0.0,0.0,0.0,4.97,0.0,0.0,0.0,1.83,0.0,0.0
8,CO,PRG_1,PRG,11.26,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
9,CT,CON_1,CON,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CT,LBR_1,LBR,13.11,0.0,0.0,0.0,0.0,0.0,2.47,0.0,2.39,0.0,0.0
9,CT,LIB_1,LIB,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CT,POP_1,POP,8.72,0.0,0.0,0.0,6.3,0.0,0.0,2.1,1.8,0.0,0.0
9,CT,PRG_1,PRG,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,CON_1,CON,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,CON_2,CON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,0.0
10,DE,LBR_1,LBR,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DE,LIB_1,LIB,10.88,0.0,0.0,0.0,0.0,5.26,0.0,1.48,0.0,0.0,0.0
10,DE,OAO_1,OAO,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DC,LBR_1,LBR,17.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0
11,DC,LIB_1,LIB,30.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DC,LIB_2,LIB,0.0,12.88,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,DC,POP_1,POP,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.12,0.0
11,DC,PRG_1,PRG,13.93,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
12,FL,CON_1,CON,23.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,FL,CUP_1,CUP,10.03,0.0,3.8,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,FL,LBR_1,LBR,13.32,0.0,0.54,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0
12,FL,LIB_1,LIB,8.61,0.0,1.24,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0
12,FL,STY_1,STY,10.04,0.0,0.0,5.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0
13,GA,CON_1,CON,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,GA,CUP_1,CUP,9.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,GA,LBR_1,LBR,15.68,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0
13,GA,LIB_1,LIB,13.1,0.0,0.89,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
13,GA,STY_1,STY,8.61,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,CON_1,CON,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,LBR_1,LBR,22.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,LIB_1,LIB,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,OAO_1,OAO,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,HI,POP_1,POP,8.76,0.0,0.0,0.0,2.55,0.0,0.0,0.0,1.34,0.0,0.0
16,ID,CON_1,CON,22.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,LBR_1,LBR,9.31,0.0,1.43,0.0,0.0,0.0,5.63,0.0,2.1,0.0,0.0
16,ID,LIB_1,LIB,8.74,0.0,1.19,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0
16,ID,NAT_1,NAT,16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ID,POP_1,POP,14.42,0.0,0.0,0.0,0.0,0.0,0.0,3.29,1.23,0.0,0.0
17,IL,CON_1,CON,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,IL,CUP_1,CUP,8.86,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0
17,IL,LBR_1,LBR,12.18,0.0,0.0,0.0,0.0,0.0,4.52,0.0,2.21,0.0,0.0
17,IL,LIB_1,LIB,13.63,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,IL,PRG_1,PRG,9.22,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0
18,IN,CON_1,CON,20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,IN,CUP_1,CUP,9.5,0.0,3.09,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,IN,LBR_1,LBR,11.78,0.0,1.21,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0
18,IN,LIB_1,LIB,9.24,0.0,1.49,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0
18,IN,NAT_1,NAT,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,CON_1,CON,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,CUP_1,CUP,8.18,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,IA,LBR_1,LBR,12.54,0.0,0.52,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
19,IA,LIB_1,LIB,7.59,0.0,1.7,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0
19,IA,NAT_1,NAT,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,CON_1,CON,25.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,LBR_1,LBR,8.79,2.22,0.0,0.0,0.0,0.0,5.83,1.79,0.0,0.0,0.0
20,KS,LIB_1,LIB,14.34,0.0,0.53,0.0,0.0,5.61,0.52,0.0,0.0,0.0,0.0
20,KS,NAT_1,NAT,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KS,POP_1,POP,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
21,KY,CON_1,CON,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,CUP_1,CUP,8.99,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KY,LBR_1,LBR,11.35,0.0,0.69,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0
21,KY,LIB_1,LIB,7.44,0.0,0.82,0.0,0.0,2.27,1.84,0.0,0.0,0.0,0.0
21,KY,NAT_1,NAT,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CON_1,CON,22.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,CUP_1,CUP,12.63,2.03,3.01,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,LBR_1,LBR,9.19,3.9,1.16,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0
22,LA,NAT_1,NAT,17.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,LA,STY_1,STY,9.88,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME,CON_1,CON,14.34,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0
23,ME,LBR_1,LBR,11.9,0.0,0.0,0.0,0.0,0.0,6.02,0.76,2.35,0.0,0.0
23,ME,LIB_1,LIB,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME,POP_1,POP,13.4,0.0,0.0,0.0,2.87,0.0,0.0,0.68,1.8,0.0,0.0
23,ME,PRG_1,PRG,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,CON_1,CON,14.41,0.0,0.0,0.0,5.25,0.0,0.0,2.37,0.0,0.0,0.0
24,MD,LBR_1,LBR,18.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,LIB_1,LIB,11.73,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,MD,POP_1,POP,9.11,0.0,0.0,0.0,3.23,0.0,0.0,0.98,0.0,0.0,0.0
24,MD,PRG_1,PRG,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,CON_1,CON,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,LBR_1,LBR,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3.42,0.0,0.0
25,MA,LIB_1,LIB,15.64,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,NAT_1,NAT,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,MA,PRG_1,PRG,12.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0
26,MI,CON_1,CON,22.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,LBR_1,LBR,12.29,0.0,0.78,0.0,0.0,0.0,5.03,0.0,1.49,0.0,0.0
26,MI,LIB_1,LIB,11.95,0.0,1.56,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0
26,MI,NAT_1,NAT,16.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MI,POP_1,POP,8.41,0.0,0.0,0.0,0.0,0.0,0.0,1.11,2.51,0.0,0.0
27,MN,CON_1,CON,15.65,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0
27,MN,LBR_1,LBR,11.32,0.0,0.0,0.0,0.0,0.0,2.04,0.71,0.96,0.0,0.0
27,MN,LIB_1,LIB,16.77,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
27,MN,POP_1,POP,9.67,0.0,0.0,0.0,6.48,0.0,0.0,0.9,1.83,0.0,0.0
27,MN,PRG_1,PRG,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,CON_1,CON,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,LBR_1,LBR,12.01,4.33,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0
28,MS,NAT_1,NAT,12.28,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,OAO_1,OAO,11.98,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,MS,STY_1,STY,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,CON_1,CON,24.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,LBR_1,LBR,12.47,0.0,0.8,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0
29,MO,LIB_1,LIB,8.92,0.0,0.9,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0
29,MO,NAT_1,NAT,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MO,STY_1,STY,8.94,0.0,0.0,4.58,0.0,0.0,0.71,1.56,0.0,0.0,0.0
30,MT,CON_1,CON,16.59,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,CUP_1,CUP,7.8,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MT,LBR_1,LBR,11.61,2.33,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0
30,MT,LIB_1,LIB,15.52,0.0,0.99,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0
30,MT,NAT_1,NAT,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CON_1,CON,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,CUP_1,CUP,12.39,0.0,0.78,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NE,LBR_1,LBR,14.12,0.0,0.85,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0
31,NE,LIB_1,LIB,8.1,0.0,1.18,0.0,0.0,2.84,1.53,0.0,0.0,0.0,0.0
31,NE,NAT_1,NAT,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,CON_1,CON,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,LBR_1,LBR,16.24,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0
32,NV,LIB_1,LIB,11.38,0.0,2.54,0.0,0.0,5.63,0.0,0.69,0.0,0.0,0.0
32,NV,NAT_1,NAT,12.36,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NV,STY_1,STY,8.19,0.0,0.0,4.05,0.0,0.0,1.56,0.0,0.0,0.0,0.0
33,NH,CON_1,CON,12.27,0.0,0.0,1.71,2.99,0.0,0.0,2.35,0.0,0.0,0.0
33,NH,DSA_1,DSA,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,LBR_1,LBR,16.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
33,NH,OAO_1,OAO,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NH,PRG_1,PRG,12.38,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,CON_1,CON,18.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,LBR_1,LBR,12.42,0.0,0.0,0.0,0.0,0.0,5.61,0.0,1.95,0.0,0.0
34,NJ,LIB_1,LIB,14.79,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,NAT_1,NAT,11.05,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NJ,PRG_1,PRG,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CON_1,CON,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,CUP_1,CUP,11.28,0.0,1.72,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LBR_1,LBR,21.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NM,LIB_1,LIB,10.37,0.0,1.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0
35,NM,STY_1,STY,8.76,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NY,CON_1,CON,16.02,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0
36,NY,LBR_1,LBR,14.98,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0
36,NY,LIB_1,LIB,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NY,OAO_1,OAO,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
36,NY,PRG_1,PRG,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,CON_1,CON,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,LBR_1,LBR,10.6,0.0,1.77,0.0,0.0,0.0,4.08,0.56,0.0,0.0,0.0
37,NC,LIB_1,LIB,9.27,0.0,1.61,0.0,0.0,4.04,0.0,0.55,0.0,0.0,0.0
37,NC,NAT_1,NAT,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NC,POP_1,POP,9.47,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0
38,ND,CON_1,CON,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ND,CUP_1,CUP,12.68,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ND,LBR_1,LBR,15.32,0.0,0.0,0.0,0.0,0.0,2.47,0.0,2.56,0.0,0.0
38,ND,LIB_1,LIB,9.83,0.0,2.71,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0
38,ND,POP_1,POP,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
39,OH,CON_1,CON,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,CUP_1,CUP,9.52,0.0,2.65,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,OH,LBR_1,LBR,10.79,0.0,1.06,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0
39,OH,LIB_1,LIB,10.54,0.0,0.96,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0
39,OH,NAT_1,NAT,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CON_1,CON,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,CUP_1,CUP,9.62,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,OK,LBR_1,LBR,7.39,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0
40,OK,LIB_1,LIB,9.77,0.0,1.22,0.0,0.0,1.1,0.66,0.0,0.0,0.0,0.0
40,OK,NAT_1,NAT,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,CON_1,CON,12.42,0.0,0.68,2.31,0.0,0.0,0.0,2.29,0.0,0.0,0.0
41,OR,LBR_1,LBR,10.82,0.0,0.0,0.0,0.0,0.0,7.85,0.81,2.12,0.0,0.0
41,OR,LIB_1,LIB,15.92,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,NAT_1,NAT,15.95,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,OR,PRG_1,PRG,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,CON_1,CON,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,LBR_1,LBR,13.03,0.0,0.0,0.0,0.0,0.0,4.26,0.0,2.34,0.0,0.0
42,PA,LIB_1,LIB,14.91,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,NAT_1,NAT,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PA,POP_1,POP,6.89,0.0,0.0,0.0,0.0,0.0,0.0,1.46,1.52,0.0,0.0
44,RI,CON_1,CON,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
44,RI,LBR_1,LBR,15.13,0.0,0.0,0.0,0.0,0.0,5.08,1.56,0.0,0.0,0.0
44,RI,LIB_1,LIB,18.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,RI,POP_1,POP,8.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0
44,RI,PRG_1,PRG,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,CON_1,CON,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,LBR_1,LBR,13.24,0.0,0.66,0.0,0.0,0.0,5.74,0.5,0.0,0.0,0.0
45,SC,LIB_1,LIB,9.23,0.0,0.65,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
45,SC,NAT_1,NAT,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SC,POP_1,POP,8.75,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0
46,SD,CON_1,CON,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,CUP_1,CUP,11.89,0.0,4.24,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,LBR_1,LBR,10.18,5.82,0.75,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0
46,SD,NAT_1,NAT,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SD,STY_1,STY,8.76,0.0,0.0,4.77,0.0,0.0,1.89,0.0,0.0,0.0,0.0
47,TN,CON_1,CON,30.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TN,CON_2,CON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0.0
47,TN,CUP_1,CUP,7.53,0.0,4.25,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.64
47,TN,LIB_1,LIB,5.11,0.0,0.0,0.0,0.0,2.35,0.63,0.0,0.0,0.0,0.0
47,TN,NAT_1,NAT,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,CON_1,CON,22.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,CUP_1,CUP,9.34,1.3,4.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,LBR_1,LBR,13.26,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0
48,TX,NAT_1,NAT,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,TX,STY_1,STY,10.76,0.0,0.0,4.38,0.0,0.0,2.38,0.0,0.0,0.0,0.0
49,UT,CON_1,CON,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,DSA_1,DSA,8.54,1.29,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0
49,UT,LBR_1,LBR,17.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,NAT_1,NAT,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UT,POP_1,POP,11.25,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0
50,VT,CON_1,CON,11.92,0.0,0.0,0.0,4.43,0.0,0.0,2.16,0.0,0.0,0.0
50,VT,LBR_1,LBR,10.0,0.0,0.0,0.0,0.0,0.0,4.83,2.37,2.22,0.0,0.0
50,VT,LIB_1,LIB,14.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,PRG_1,PRG,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,PRG_2,PRG,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0
51,VA,CON_1,CON,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,LBR_1,LBR,15.72,0.0,0.75,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0
51,VA,LIB_1,LIB,10.71,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,NAT_1,NAT,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VA,PRG_1,PRG,10.8,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0
53,WA,CON_1,CON,13.52,0.0,2.45,1.79,0.0,0.0,0.0,0.84,0.0,0.0,0.0
