state_fips,state_abbr,cand_code,cand_label,cand_type,primary_cluster,secondary_cluster,vote_total,vote_pct,quota_threshold,status,winnowing_point
23,ME,CON,CON,pure,0,,20.31,8.352,41.53,surviving,ME
23,ME,CTR,CTR,pure,6,,0.0,0.0,41.53,eliminated,ME
23,ME,DSA,DSA,pure,8,,0.0,0.0,41.53,eliminated,ME
23,ME,LIB,LIB,pure,4,,7.46,3.0695,41.53,surviving,ME
23,ME,NAT,NAT,pure,3,,0.0,0.0,41.53,eliminated,ME
23,ME,PRG,PRG,pure,9,,0.74,0.3032,41.53,surviving,ME
23,ME,REF,REF,pure,5,,2.32,0.9524,41.53,surviving,ME
23,ME,SD,SD,pure,1,,4.7,1.9333,41.53,surviving,ME
23,ME,STY,STY,pure,2,,0.0,0.0,41.53,eliminated,ME
24,MD,CON,CON,pure,0,,66.76,8.5355,131.36,surviving,MD
24,MD,CTR,CTR,pure,6,,6.82,0.8723,131.36,surviving,MD
24,MD,DSA,DSA,pure,8,,0.0,0.0,131.36,eliminated,MD
24,MD,LIB,LIB,pure,4,,0.0,0.0,131.36,eliminated,MD
24,MD,NAT,NAT,pure,3,,0.0,0.0,131.36,eliminated,MD
24,MD,PRG,PRG,pure,9,,2.81,0.3593,131.36,surviving,MD
24,MD,REF,REF,pure,5,,0.0,0.0,131.36,eliminated,MD
24,MD,SD,SD,pure,1,,3.37,0.4312,131.36,surviving,MD
24,MD,STY,STY,pure,2,,45.59,5.829,131.36,surviving,MD
25,MA,CON,CON,pure,0,,5.56,0.7034,132.83,surviving,MA
25,MA,CTR,CTR,pure,6,,0.0,0.0,132.83,eliminated,MA
25,MA,DSA,DSA,pure,8,,0.0,0.0,132.83,eliminated,MA
25,MA,LIB,LIB,pure,4,,2.04,0.2574,132.83,surviving,MA
25,MA,NAT,NAT,pure,3,,0.0,0.0,132.83,eliminated,MA
25,MA,PRG,PRG,pure,9,,41.61,5.2601,132.83,surviving,MA
25,MA,REF,REF,pure,5,,0.91,0.1145,132.83,surviving,MA
25,MA,SD,SD,pure,1,,76.72,9.699,132.83,surviving,MA
25,MA,STY,STY,pure,2,,0.0,0.0,132.83,eliminated,MA
26,MI,CON,CON,pure,0,,63.96,4.8108,222.6,surviving,MI
26,MI,CTR,CTR,pure,6,,3.24,0.2434,222.6,surviving,MI
26,MI,DSA,DSA,pure,8,,0.0,0.0,222.6,eliminated,MI
26,MI,LIB,LIB,pure,4,,0.0,0.0,222.6,eliminated,MI
26,MI,NAT,NAT,pure,3,,45.94,3.455,222.6,surviving,MI
26,MI,PRG,PRG,pure,9,,20.17,1.5172,222.6,surviving,MI
26,MI,REF,REF,pure,5,,0.0,0.0,222.6,eliminated,MI
26,MI,SD,SD,pure,1,,83.29,6.2642,222.6,surviving,MI
26,MI,STY,STY,pure,2,,0.0,0.0,222.6,eliminated,MI
27,MN,CON,CON,pure,0,,12.93,1.811,120.0,surviving,MN
27,MN,CTR,CTR,pure,6,,19.09,2.6737,120.0,surviving,MN
27,MN,DSA,DSA,pure,8,,0.0,0.0,120.0,eliminated,MN
27,MN,LIB,LIB,pure,4,,152.14,21.3082,120.0,surviving,MN
27,MN,NAT,NAT,pure,3,,0.0,0.0,120.0,eliminated,MN
27,MN,PRG,PRG,pure,9,,42.35,5.931,120.0,surviving,MN
27,MN,REF,REF,pure,5,,7.49,1.0492,120.0,surviving,MN
27,MN,SD,SD,pure,1,,0.0,0.0,120.0,eliminated,MN
27,MN,STY,STY,pure,2,,0.0,0.0,120.0,eliminated,MN
28,MS,CON,CON,pure,0,,5.37,1.2081,75.04,surviving,MS
28,MS,CTR,CTR,pure,6,,15.27,3.438,75.04,surviving,MS
28,MS,DSA,DSA,pure,8,,0.0,0.0,75.04,eliminated,MS
28,MS,LIB,LIB,pure,4,,0.0,0.0,75.04,eliminated,MS
28,MS,NAT,NAT,pure,3,,0.0,0.0,75.04,eliminated,MS
28,MS,REF,REF,pure,5,,20.34,4.5788,75.04,surviving,MS
28,MS,SD,SD,pure,1,,25.76,5.7984,75.04,surviving,MS
28,MS,STY,STY,pure,2,,2.3,0.5178,75.04,surviving,MS
29,MO,CON,CON,pure,0,,0.33,0.035,159.46,surviving,MO
29,MO,CTR,CTR,pure,6,,2.4,0.2521,159.46,surviving,MO
29,MO,DSA,DSA,pure,8,,0.0,0.0,159.46,eliminated,MO
29,MO,LIB,LIB,pure,4,,63.31,6.6592,159.46,surviving,MO
29,MO,NAT,NAT,pure,3,,1.93,0.2034,159.46,surviving,MO
29,MO,PRG,PRG,pure,9,,0.0,0.0,159.46,eliminated,MO
29,MO,REF,REF,pure,5,,0.0,0.0,159.46,eliminated,MO
29,MO,SD,SD,pure,1,,0.0,0.0,159.46,eliminated,MO
29,MO,STY,STY,pure,2,,85.48,8.9911,159.46,surviving,MO
30,MT,CON,CON,pure,0,,12.79,4.968,43.9,surviving,MT
30,MT,CTR,CTR,pure,6,,0.0,0.0,43.9,eliminated,MT
30,MT,DSA,DSA,pure,8,,0.0,0.0,43.9,eliminated,MT
30,MT,LIB,LIB,pure,4,,48.54,18.8604,43.9,surviving,MT
30,MT,NAT,NAT,pure,3,,10.03,3.8951,43.9,surviving,MT
30,MT,PRG,PRG,pure,9,,0.0,0.0,43.9,eliminated,MT
30,MT,REF,REF,pure,5,,0.0,0.0,43.9,eliminated,MT
30,MT,SD,SD,pure,1,,8.87,3.4467,43.9,surviving,MT
30,MT,STY,STY,pure,2,,1.57,0.6089,43.9,surviving,MT
31,NE,CON,CON,pure,0,,8.66,2.9264,50.32,surviving,NE
31,NE,CTR,CTR,pure,6,,7.56,2.5532,50.32,surviving,NE
31,NE,DSA,DSA,pure,8,,17.34,5.8612,50.32,surviving,NE
31,NE,LIB,LIB,pure,4,,4.83,1.6336,50.32,surviving,NE
31,NE,NAT,NAT,pure,3,,5.93,2.0026,50.32,surviving,NE
31,NE,PRG,PRG,pure,9,,0.0,0.0,50.32,eliminated,NE
31,NE,REF,REF,pure,5,,0.0,0.0,50.32,eliminated,NE
31,NE,SD,SD,pure,1,,0.0,0.0,50.32,eliminated,NE
31,NE,STY,STY,pure,2,,0.0,0.0,50.32,eliminated,NE
32,NV,CON,CON,pure,0,,9.2,1.3006,118.92,surviving,NV
32,NV,CTR,CTR,pure,6,,91.81,12.9756,118.92,surviving,NV
32,NV,DSA,DSA,pure,8,,0.0,0.0,118.92,eliminated,NV
32,NV,LIB,LIB,pure,4,,0.0,0.0,118.92,eliminated,NV
32,NV,NAT,NAT,pure,3,,0.0,0.0,118.92,eliminated,NV
32,NV,PRG,PRG,pure,9,,0.0,0.0,118.92,eliminated,NV
32,NV,REF,REF,pure,5,,23.51,3.3228,118.92,surviving,NV
32,NV,SD,SD,pure,1,,105.02,14.8425,118.92,surviving,NV
32,NV,STY,STY,pure,2,,2.31,0.3264,118.92,surviving,NV
33,NH,CON,CON,pure,0,,28.77,10.8686,45.12,surviving,NH
33,NH,CTR,CTR,pure,6,,3.27,1.2335,45.12,surviving,NH
33,NH,DSA,DSA,pure,8,,0.0,0.0,45.12,eliminated,NH
33,NH,LIB,LIB,pure,4,,3.28,1.2388,45.12,surviving,NH
33,NH,NAT,NAT,pure,3,,0.0,0.0,45.12,eliminated,NH
33,NH,PRG,PRG,pure,9,,1.0,0.3777,45.12,surviving,NH
33,NH,REF,REF,pure,5,,0.0,0.0,45.12,eliminated,NH
33,NH,SD,SD,pure,1,,2.8,1.0591,45.12,surviving,NH
33,NH,STY,STY,pure,2,,0.0,0.0,45.12,eliminated,NH
34,NJ,CON,CON,pure,0,,0.34,0.0295,194.7,surviving,NJ
34,NJ,CTR,CTR,pure,6,,0.81,0.0693,194.7,surviving,NJ
34,NJ,DSA,DSA,pure,8,,0.0,0.0,194.7,eliminated,NJ
34,NJ,LIB,LIB,pure,4,,123.19,10.6,194.7,surviving,NJ
34,NJ,NAT,NAT,pure,3,,0.0,0.0,194.7,eliminated,NJ
34,NJ,PRG,PRG,pure,9,,0.0,0.0,194.7,eliminated,NJ
34,NJ,REF,REF,pure,5,,3.75,0.3223,194.7,surviving,NJ
34,NJ,SD,SD,pure,1,,60.61,5.2154,194.7,surviving,NJ
34,NJ,STY,STY,pure,2,,0.0,0.0,194.7,eliminated,NJ
35,NM,CON,CON,pure,0,,0.0,0.0,70.18,eliminated,NM
35,NM,CTR,CTR,pure,6,,1.11,0.2672,70.18,surviving,NM
35,NM,DSA,DSA,pure,8,,0.0,0.0,70.18,eliminated,NM
35,NM,LIB,LIB,pure,4,,3.73,0.8989,70.18,surviving,NM
35,NM,NAT,NAT,pure,3,,8.1,1.9516,70.18,surviving,NM
35,NM,PRG,PRG,pure,9,,0.0,0.0,70.18,eliminated,NM
35,NM,REF,REF,pure,5,,0.0,0.0,70.18,eliminated,NM
35,NM,SD,SD,pure,1,,33.37,8.0391,70.18,surviving,NM
35,NM,STY,STY,pure,2,,17.87,4.3053,70.18,surviving,NM
36,NY,CON,CON,pure,0,,238.56,10.3074,386.74,surviving,NY
36,NY,CTR,CTR,pure,6,,31.79,1.3736,386.74,surviving,NY
36,NY,DSA,DSA,pure,8,,0.0,0.0,386.74,eliminated,NY
36,NY,LIB,LIB,pure,4,,0.0,0.0,386.74,eliminated,NY
36,NY,NAT,NAT,pure,3,,0.0,0.0,386.74,eliminated,NY
36,NY,PRG,PRG,pure,9,,9.82,0.4245,386.74,surviving,NY
36,NY,REF,REF,pure,5,,0.0,0.0,386.74,eliminated,NY
36,NY,SD,SD,pure,1,,10.51,0.454,386.74,surviving,NY
36,NY,STY,STY,pure,2,,90.06,3.8912,386.74,surviving,NY
37,NC,CON,CON,pure,0,,3.51,0.2414,243.56,surviving,NC
37,NC,CTR,CTR,pure,6,,12.6,0.8661,243.56,surviving,NC
37,NC,DSA,DSA,pure,8,,0.0,0.0,243.56,eliminated,NC
37,NC,LIB,LIB,pure,4,,0.0,0.0,243.56,eliminated,NC
37,NC,NAT,NAT,pure,3,,10.52,0.7229,243.56,surviving,NC
37,NC,PRG,PRG,pure,9,,0.0,0.0,243.56,eliminated,NC
37,NC,REF,REF,pure,5,,0.0,0.0,243.56,eliminated,NC
37,NC,SD,SD,pure,1,,185.58,12.7513,243.56,surviving,NC
37,NC,STY,STY,pure,2,,25.35,1.7415,243.56,surviving,NC
38,ND,CON,CON,pure,0,,10.13,9.0432,19.67,surviving,ND
38,ND,CTR,CTR,pure,6,,1.62,1.4454,19.67,surviving,ND
38,ND,DSA,DSA,pure,8,,0.0,0.0,19.67,eliminated,ND
38,ND,LIB,LIB,pure,4,,0.32,0.2831,19.67,surviving,ND
38,ND,NAT,NAT,pure,3,,19.62,17.5133,19.67,surviving,ND
38,ND,PRG,PRG,pure,9,,0.0,0.0,19.67,eliminated,ND
38,ND,REF,REF,pure,5,,0.0,0.0,19.67,eliminated,ND
38,ND,SD,SD,pure,1,,1.66,1.4775,19.67,surviving,ND
38,ND,STY,STY,pure,2,,0.0,0.0,19.67,eliminated,ND
39,OH,CON,CON,pure,0,,0.24,0.0139,288.86,surviving,OH
39,OH,CTR,CTR,pure,6,,64.22,3.7182,288.86,surviving,OH
39,OH,DSA,DSA,pure,8,,0.0,0.0,288.86,eliminated,OH
39,OH,LIB,LIB,pure,4,,0.0,0.0,288.86,eliminated,OH
39,OH,NAT,NAT,pure,3,,7.51,0.4345,288.86,surviving,OH
39,OH,PRG,PRG,pure,9,,0.0,0.0,288.86,eliminated,OH
39,OH,REF,REF,pure,5,,0.0,0.0,288.86,eliminated,OH
39,OH,SD,SD,pure,1,,202.36,11.7166,288.86,surviving,OH
39,OH,STY,STY,pure,2,,8.53,0.494,288.86,surviving,OH
40,OK,CON,CON,pure,0,,15.21,2.5094,102.03,surviving,OK
40,OK,CTR,CTR,pure,6,,2.7,0.4448,102.03,surviving,OK
40,OK,DSA,DSA,pure,8,,0.0,0.0,102.03,eliminated,OK
40,OK,LIB,LIB,pure,4,,4.1,0.6766,102.03,surviving,OK
40,OK,NAT,NAT,pure,3,,39.93,6.5867,102.03,surviving,OK
40,OK,REF,REF,pure,5,,0.0,0.0,102.03,eliminated,OK
40,OK,SD,SD,pure,1,,0.0,0.0,102.03,eliminated,OK
40,OK,STY,STY,pure,2,,34.1,5.6244,102.03,surviving,OK
41,OR,CON,CON,pure,0,,3.81,0.4416,144.62,surviving,OR
41,OR,CTR,CTR,pure,6,,0.0,0.0,144.62,eliminated,OR
41,OR,DSA,DSA,pure,8,,0.0,0.0,144.62,eliminated,OR
41,OR,LIB,LIB,pure,4,,7.16,0.8314,144.62,surviving,OR
41,OR,NAT,NAT,pure,3,,13.39,1.5544,144.62,surviving,OR
41,OR,PRG,PRG,pure,9,,22.41,2.6009,144.62,surviving,OR
41,OR,REF,REF,pure,5,,0.0,0.0,144.62,eliminated,OR
41,OR,SD,SD,pure,1,,91.84,10.6581,144.62,surviving,OR
41,OR,STY,STY,pure,2,,0.0,0.0,144.62,eliminated,OR
42,PA,CON,CON,pure,0,,2.47,0.113,365.92,surviving,PA
42,PA,CTR,CTR,pure,6,,3.03,0.1385,365.92,surviving,PA
42,PA,DSA,DSA,pure,8,,0.0,0.0,365.92,eliminated,PA
42,PA,LIB,LIB,pure,4,,235.01,10.7332,365.92,surviving,PA
42,PA,NAT,NAT,pure,3,,0.0,0.0,365.92,eliminated,PA
42,PA,PRG,PRG,pure,9,,0.0,0.0,365.92,eliminated,PA
42,PA,REF,REF,pure,5,,10.13,0.4626,365.92,surviving,PA
42,PA,SD,SD,pure,1,,109.28,4.991,365.92,surviving,PA
42,PA,STY,STY,pure,2,,0.0,0.0,365.92,eliminated,PA
44,RI,CON,CON,pure,0,,14.38,8.8034,28.22,surviving,RI
44,RI,CTR,CTR,pure,6,,0.0,0.0,28.22,eliminated,RI
44,RI,DSA,DSA,pure,8,,0.0,0.0,28.22,eliminated,RI
44,RI,LIB,LIB,pure,4,,6.72,4.1173,28.22,surviving,RI
44,RI,NAT,NAT,pure,3,,0.0,0.0,28.22,eliminated,RI
44,RI,PRG,PRG,pure,9,,25.23,15.4496,28.22,surviving,RI
44,RI,REF,REF,pure,5,,2.16,1.3232,28.22,surviving,RI
44,RI,SD,SD,pure,1,,1.94,1.1907,28.22,surviving,RI
44,RI,STY,STY,pure,2,,0.0,0.0,28.22,eliminated,RI
45,SC,CON,CON,pure,0,,0.47,0.0643,122.71,surviving,SC
45,SC,CTR,CTR,pure,6,,0.85,0.1164,122.71,surviving,SC
45,SC,DSA,DSA,pure,8,,0.0,0.0,122.71,eliminated,SC
45,SC,LIB,LIB,pure,4,,51.98,7.1177,122.71,surviving,SC
45,SC,NAT,NAT,pure,3,,6.29,0.8607,122.71,surviving,SC
45,SC,PRG,PRG,pure,9,,0.0,0.0,122.71,eliminated,SC
45,SC,REF,REF,pure,5,,0.0,0.0,122.71,eliminated,SC
45,SC,SD,SD,pure,1,,0.0,0.0,122.71,eliminated,SC
