state_fips,state_abbr,cand_code,cand_label,cand_type,primary_cluster,secondary_cluster,vote_total,vote_pct,quota_threshold,status,winnowing_point
8,CO,DSA,DSA,pure,8,,0.0,0.0,137.88,eliminated,CO
8,CO,LIB,LIB,pure,4,,0.55,0.066,137.88,surviving,CO
8,CO,NAT,NAT,pure,3,,0.0,0.0,137.88,eliminated,CO
8,CO,PRG,PRG,pure,9,,15.98,1.9317,137.88,surviving,CO
8,CO,REF,REF,pure,5,,84.42,10.2048,137.88,surviving,CO
8,CO,SD,SD,pure,1,,9.86,1.1923,137.88,surviving,CO
8,CO,STY,STY,pure,2,,0.0,0.0,137.88,eliminated,CO
9,CT,CON,CON,pure,0,,0.24,0.0499,80.69,surviving,CT
9,CT,CTR,CTR,pure,6,,0.73,0.1512,80.69,surviving,CT
9,CT,DSA,DSA,pure,8,,0.0,0.0,80.69,eliminated,CT
9,CT,LIB,LIB,pure,4,,52.69,10.8822,80.69,surviving,CT
9,CT,NAT,NAT,pure,3,,0.0,0.0,80.69,eliminated,CT
9,CT,PRG,PRG,pure,9,,0.0,0.0,80.69,eliminated,CT
9,CT,REF,REF,pure,5,,0.99,0.2054,80.69,surviving,CT
9,CT,SD,SD,pure,1,,26.04,5.3781,80.69,surviving,CT
9,CT,STY,STY,pure,2,,0.0,0.0,80.69,eliminated,CT
10,DE,CON,CON,pure,0,,2.74,1.2607,36.16,surviving,DE
10,DE,CTR,CTR,pure,6,,0.91,0.4196,36.16,surviving,DE
10,DE,DSA,DSA,pure,8,,0.0,0.0,36.16,eliminated,DE
10,DE,LIB,LIB,pure,4,,12.61,5.8112,36.16,surviving,DE
10,DE,NAT,NAT,pure,3,,8.31,3.8302,36.16,surviving,DE
10,DE,PRG,PRG,pure,9,,0.0,0.0,36.16,eliminated,DE
10,DE,REF,REF,pure,5,,0.0,0.0,36.16,eliminated,DE
10,DE,SD,SD,pure,1,,11.6,5.3449,36.16,surviving,DE
10,DE,STY,STY,pure,2,,0.0,0.0,36.16,eliminated,DE
11,DC,CON,CON,pure,0,,0.0,0.0,19.56,eliminated,DC
11,DC,CTR,CTR,pure,6,,14.16,12.0639,19.56,surviving,DC
11,DC,DSA,DSA,pure,8,,0.39,0.3297,19.56,surviving,DC
11,DC,LIB,LIB,pure,4,,0.07,0.0576,19.56,surviving,DC
11,DC,PRG,PRG,pure,9,,0.18,0.1532,19.56,surviving,DC
11,DC,REF,REF,pure,5,,0.0,0.0,19.56,eliminated,DC
11,DC,SD,SD,pure,1,,4.77,4.0622,19.56,surviving,DC
11,DC,STY,STY,pure,2,,0.0,0.0,19.56,eliminated,DC
12,FL,CON,CON,pure,0,,6.68,0.2097,530.69,surviving,FL
12,FL,CTR,CTR,pure,6,,129.67,4.0723,530.69,surviving,FL
12,FL,DSA,DSA,pure,8,,0.0,0.0,530.69,eliminated,FL
12,FL,LIB,LIB,pure,4,,0.0,0.0,530.69,eliminated,FL
12,FL,NAT,NAT,pure,3,,6.08,0.1909,530.69,surviving,FL
12,FL,PRG,PRG,pure,9,,0.0,0.0,530.69,eliminated,FL
12,FL,REF,REF,pure,5,,0.0,0.0,530.69,eliminated,FL
12,FL,SD,SD,pure,1,,372.07,11.685,530.69,surviving,FL
12,FL,STY,STY,pure,2,,16.2,0.5087,530.69,surviving,FL
13,GA,CON,CON,pure,0,,183.99,12.4958,245.4,surviving,GA
13,GA,CTR,CTR,pure,6,,15.87,1.0776,245.4,surviving,GA
13,GA,DSA,DSA,pure,8,,0.0,0.0,245.4,eliminated,GA
13,GA,LIB,LIB,pure,4,,18.42,1.2513,245.4,surviving,GA
13,GA,NAT,NAT,pure,3,,0.0,0.0,245.4,eliminated,GA
13,GA,PRG,PRG,pure,9,,0.0,0.0,245.4,eliminated,GA
13,GA,REF,REF,pure,5,,0.0,0.0,245.4,eliminated,GA
13,GA,SD,SD,pure,1,,2.52,0.171,245.4,surviving,GA
13,GA,STY,STY,pure,2,,24.6,1.671,245.4,surviving,GA
15,HI,CON,CON,pure,0,,0.65,0.3178,33.86,surviving,HI
15,HI,CTR,CTR,pure,6,,0.07,0.0322,33.86,surviving,HI
15,HI,DSA,DSA,pure,8,,0.0,0.0,33.86,eliminated,HI
15,HI,LIB,LIB,pure,4,,4.43,2.1827,33.86,surviving,HI
15,HI,NAT,NAT,pure,3,,0.0,0.0,33.86,eliminated,HI
15,HI,PRG,PRG,pure,9,,0.0,0.0,33.86,eliminated,HI
15,HI,REF,REF,pure,5,,2.93,1.4418,33.86,surviving,HI
15,HI,SD,SD,pure,1,,25.78,12.6922,33.86,surviving,HI
15,HI,STY,STY,pure,2,,0.0,0.0,33.86,eliminated,HI
16,ID,CON,CON,pure,0,,14.35,4.41,54.22,surviving,ID
16,ID,CTR,CTR,pure,6,,4.4,1.3529,54.22,surviving,ID
16,ID,DSA,DSA,pure,8,,4.82,1.4822,54.22,surviving,ID
16,ID,LIB,LIB,pure,4,,0.0,0.0,54.22,eliminated,ID
16,ID,NAT,NAT,pure,3,,29.82,9.165,54.22,surviving,ID
16,ID,PRG,PRG,pure,9,,0.0,0.0,54.22,eliminated,ID
16,ID,REF,REF,pure,5,,0.0,0.0,54.22,eliminated,ID
16,ID,SD,SD,pure,1,,0.83,0.2566,54.22,surviving,ID
16,ID,STY,STY,pure,2,,0.0,0.0,54.22,eliminated,ID
17,IL,CON,CON,pure,0,,1.39,0.0953,243.39,surviving,IL
17,IL,CTR,CTR,pure,6,,0.21,0.0143,243.39,surviving,IL
17,IL,DSA,DSA,pure,8,,0.0,0.0,243.39,eliminated,IL
17,IL,LIB,LIB,pure,4,,174.66,11.9604,243.39,surviving,IL
17,IL,NAT,NAT,pure,3,,0.0,0.0,243.39,eliminated,IL
17,IL,PRG,PRG,pure,9,,0.0,0.0,243.39,eliminated,IL
17,IL,REF,REF,pure,5,,16.27,1.1139,243.39,surviving,IL
17,IL,SD,SD,pure,1,,50.86,3.4829,243.39,surviving,IL
17,IL,STY,STY,pure,2,,0.0,0.0,243.39,eliminated,IL
18,IN,CON,CON,pure,0,,0.88,0.0886,165.83,surviving,IN
18,IN,CTR,CTR,pure,6,,24.68,2.4801,165.83,surviving,IN
18,IN,DSA,DSA,pure,8,,0.0,0.0,165.83,eliminated,IN
18,IN,LIB,LIB,pure,4,,0.0,0.0,165.83,eliminated,IN
18,IN,NAT,NAT,pure,3,,9.14,0.919,165.83,surviving,IN
18,IN,PRG,PRG,pure,9,,0.0,0.0,165.83,eliminated,IN
18,IN,REF,REF,pure,5,,0.0,0.0,165.83,eliminated,IN
18,IN,SD,SD,pure,1,,129.19,12.9843,165.83,surviving,IN
18,IN,STY,STY,pure,2,,1.94,0.1947,165.83,surviving,IN
19,IA,CON,CON,pure,0,,2.13,0.4769,74.47,surviving,IA
19,IA,CTR,CTR,pure,6,,0.72,0.1604,74.47,surviving,IA
19,IA,DSA,DSA,pure,8,,0.0,0.0,74.47,eliminated,IA
19,IA,LIB,LIB,pure,4,,53.76,12.0335,74.47,surviving,IA
19,IA,NAT,NAT,pure,3,,9.23,2.0662,74.47,surviving,IA
19,IA,PRG,PRG,pure,9,,0.0,0.0,74.47,eliminated,IA
19,IA,REF,REF,pure,5,,0.0,0.0,74.47,eliminated,IA
19,IA,SD,SD,pure,1,,0.0,0.0,74.47,eliminated,IA
19,IA,STY,STY,pure,2,,8.62,1.9297,74.47,surviving,IA
20,KS,CON,CON,pure,0,,0.49,0.1317,62.12,surviving,KS
20,KS,CTR,CTR,pure,6,,0.23,0.0605,62.12,surviving,KS
20,KS,DSA,DSA,pure,8,,0.0,0.0,62.12,eliminated,KS
20,KS,LIB,LIB,pure,4,,39.73,10.6601,62.12,surviving,KS
20,KS,NAT,NAT,pure,3,,2.46,0.6603,62.12,surviving,KS
20,KS,PRG,PRG,pure,9,,0.0,0.0,62.12,eliminated,KS
20,KS,REF,REF,pure,5,,0.0,0.0,62.12,eliminated,KS
20,KS,SD,SD,pure,1,,0.0,0.0,62.12,eliminated,KS
20,KS,STY,STY,pure,2,,19.21,5.154,62.12,surviving,KS
21,KY,CON,CON,pure,0,,2.38,0.3322,119.65,surviving,KY
21,KY,CTR,CTR,pure,6,,35.11,4.8911,119.65,surviving,KY
21,KY,DSA,DSA,pure,8,,0.0,0.0,119.65,eliminated,KY
21,KY,LIB,LIB,pure,4,,0.0,0.0,119.65,eliminated,KY
21,KY,NAT,NAT,pure,3,,3.03,0.4214,119.65,surviving,KY
21,KY,PRG,PRG,pure,9,,0.0,0.0,119.65,eliminated,KY
21,KY,REF,REF,pure,5,,0.0,0.0,119.65,eliminated,KY
21,KY,SD,SD,pure,1,,74.34,10.3546,119.65,surviving,KY
21,KY,STY,STY,pure,2,,4.79,0.6675,119.65,surviving,KY
22,LA,CON,CON,pure,0,,0.95,0.1877,84.73,surviving,LA
22,LA,CTR,CTR,pure,6,,23.35,4.5923,84.73,surviving,LA
22,LA,DSA,DSA,pure,8,,0.0,0.0,84.73,eliminated,LA
22,LA,LIB,LIB,pure,4,,0.0,0.0,84.73,eliminated,LA
22,LA,NAT,NAT,pure,3,,1.77,0.3479,84.73,surviving,LA
22,LA,PRG,PRG,pure,9,,0.0,0.0,84.73,eliminated,LA
22,LA,REF,REF,pure,5,,0.0,0.0,84.73,eliminated,LA
22,LA,SD,SD,pure,1,,51.2,10.0712,84.73,surviving,LA
22,LA,STY,STY,pure,2,,7.46,1.4675,84.73,surviving,LA
23,ME,CON,CON,pure,0,,21.71,8.9284,40.53,surviving,ME
23,ME,CTR,CTR,pure,6,,0.0,0.0,40.53,eliminated,ME
23,ME,DSA,DSA,pure,8,,0.0,0.0,40.53,eliminated,ME
23,ME,LIB,LIB,pure,4,,9.13,3.755,40.53,surviving,ME
23,ME,NAT,NAT,pure,3,,0.0,0.0,40.53,eliminated,ME
23,ME,PRG,PRG,pure,9,,1.29,0.5309,40.53,surviving,ME
23,ME,REF,REF,pure,5,,2.89,1.1877,40.53,surviving,ME
23,ME,SD,SD,pure,1,,5.51,2.2647,40.53,surviving,ME
23,ME,STY,STY,pure,2,,0.0,0.0,40.53,eliminated,ME
24,MD,CON,CON,pure,0,,68.33,8.7365,130.36,surviving,MD
24,MD,CTR,CTR,pure,6,,7.06,0.9028,130.36,surviving,MD
24,MD,DSA,DSA,pure,8,,0.0,0.0,130.36,eliminated,MD
24,MD,LIB,LIB,pure,4,,0.0,0.0,130.36,eliminated,MD
24,MD,NAT,NAT,pure,3,,0.0,0.0,130.36,eliminated,MD
24,MD,PRG,PRG,pure,9,,3.36,0.4298,130.36,surviving,MD
24,MD,REF,REF,pure,5,,0.0,0.0,130.36,eliminated,MD
24,MD,SD,SD,pure,1,,3.69,0.4724,130.36,surviving,MD
24,MD,STY,STY,pure,2,,47.91,6.1252,130.36,surviving,MD
25,MA,CON,CON,pure,0,,6.15,0.7777,131.83,surviving,MA
25,MA,CTR,CTR,pure,6,,0.0,0.0,131.83,eliminated,MA
25,MA,DSA,DSA,pure,8,,0.0,0.0,131.83,eliminated,MA
25,MA,LIB,LIB,pure,4,,2.37,0.3001,131.83,surviving,MA
25,MA,NAT,NAT,pure,3,,0.0,0.0,131.83,eliminated,MA
25,MA,PRG,PRG,pure,9,,43.99,5.562,131.83,surviving,MA
25,MA,REF,REF,pure,5,,1.37,0.1731,131.83,surviving,MA
25,MA,SD,SD,pure,1,,77.94,9.8538,131.83,surviving,MA
25,MA,STY,STY,pure,2,,0.0,0.0,131.83,eliminated,MA
26,MI,CON,CON,pure,0,,64.45,4.8476,221.6,surviving,MI
26,MI,CTR,CTR,pure,6,,3.86,0.2906,221.6,surviving,MI
26,MI,DSA,DSA,pure,8,,0.0,0.0,221.6,eliminated,MI
26,MI,LIB,LIB,pure,4,,0.0,0.0,221.6,eliminated,MI
26,MI,NAT,NAT,pure,3,,46.61,3.5057,221.6,surviving,MI
26,MI,PRG,PRG,pure,9,,20.78,1.5628,221.6,surviving,MI
26,MI,REF,REF,pure,5,,0.0,0.0,221.6,eliminated,MI
26,MI,SD,SD,pure,1,,85.89,6.4599,221.6,surviving,MI
26,MI,STY,STY,pure,2,,0.0,0.0,221.6,eliminated,MI
27,MN,CON,CON,pure,0,,1.9,0.2655,119.0,surviving,MN
27,MN,CTR,CTR,pure,6,,17.68,2.4759,119.0,surviving,MN
27,MN,DSA,DSA,pure,8,,0.0,0.0,119.0,eliminated,MN
27,MN,LIB,LIB,pure,4,,0.0,0.0,119.0,eliminated,MN
27,MN,NAT,NAT,pure,3,,0.0,0.0,119.0,eliminated,MN
27,MN,PRG,PRG,pure,9,,53.18,7.4486,119.0,surviving,MN
27,MN,REF,REF,pure,5,,3.93,0.55,119.0,surviving,MN
27,MN,SD,SD,pure,1,,42.32,5.9267,119.0,surviving,MN
27,MN,STY,STY,pure,2,,0.0,0.0,119.0,eliminated,MN
28,MS,CON,CON,pure,0,,6.02,1.3548,74.04,surviving,MS
28,MS,CTR,CTR,pure,6,,16.21,3.6481,74.04,surviving,MS
28,MS,DSA,DSA,pure,8,,0.0,0.0,74.04,eliminated,MS
28,MS,LIB,LIB,pure,4,,0.0,0.0,74.04,eliminated,MS
28,MS,NAT,NAT,pure,3,,0.0,0.0,74.04,eliminated,MS
28,MS,REF,REF,pure,5,,21.77,4.9002,74.04,surviving,MS
28,MS,SD,SD,pure,1,,27.25,6.1345,74.04,surviving,MS
28,MS,STY,STY,pure,2,,2.79,0.6291,74.04,surviving,MS
29,MO,CON,CON,pure,0,,0.46,0.0484,158.46,surviving,MO
29,MO,CTR,CTR,pure,6,,2.95,0.3098,158.46,surviving,MO
29,MO,DSA,DSA,pure,8,,0.0,0.0,158.46,eliminated,MO
29,MO,LIB,LIB,pure,4,,66.38,6.9817,158.46,surviving,MO
29,MO,NAT,NAT,pure,3,,2.18,0.2292,158.46,surviving,MO
29,MO,PRG,PRG,pure,9,,0.0,0.0,158.46,eliminated,MO
29,MO,REF,REF,pure,5,,0.0,0.0,158.46,eliminated,MO
29,MO,SD,SD,pure,1,,0.0,0.0,158.46,eliminated,MO
29,MO,STY,STY,pure,2,,86.49,9.0974,158.46,surviving,MO
30,MT,CON,CON,pure,0,,0.03,0.012,42.9,surviving,MT
30,MT,CTR,CTR,pure,6,,4.01,1.5599,42.9,surviving,MT
30,MT,DSA,DSA,pure,8,,0.0,0.0,42.9,eliminated,MT
30,MT,LIB,LIB,pure,4,,0.0,0.0,42.9,eliminated,MT
30,MT,NAT,NAT,pure,3,,0.23,0.0909,42.9,surviving,MT
30,MT,PRG,PRG,pure,9,,0.0,0.0,42.9,eliminated,MT
30,MT,REF,REF,pure,5,,0.0,0.0,42.9,eliminated,MT
30,MT,SD,SD,pure,1,,35.84,13.9237,42.9,surviving,MT
30,MT,STY,STY,pure,2,,2.78,1.0801,42.9,surviving,MT
31,NE,CON,CON,pure,0,,9.49,3.2064,49.32,surviving,NE
31,NE,CTR,CTR,pure,6,,7.71,2.606,49.32,surviving,NE
31,NE,DSA,DSA,pure,8,,19.06,6.4403,49.32,surviving,NE
31,NE,LIB,LIB,pure,4,,5.61,1.8959,49.32,surviving,NE
31,NE,NAT,NAT,pure,3,,7.45,2.518,49.32,surviving,NE
31,NE,PRG,PRG,pure,9,,0.0,0.0,49.32,eliminated,NE
31,NE,REF,REF,pure,5,,0.0,0.0,49.32,eliminated,NE
31,NE,SD,SD,pure,1,,0.0,0.0,49.32,eliminated,NE
31,NE,STY,STY,pure,2,,0.0,0.0,49.32,eliminated,NE
32,NV,CON,CON,pure,0,,37.53,5.3041,117.92,surviving,NV
32,NV,CTR,CTR,pure,6,,0.0,0.0,117.92,eliminated,NV
32,NV,DSA,DSA,pure,8,,0.0,0.0,117.92,eliminated,NV
32,NV,LIB,LIB,pure,4,,0.0,0.0,117.92,eliminated,NV
32,NV,NAT,NAT,pure,3,,0.0,0.0,117.92,eliminated,NV
32,NV,PRG,PRG,pure,9,,2.92,0.4131,117.92,surviving,NV
32,NV,REF,REF,pure,5,,23.07,3.2607,117.92,surviving,NV
32,NV,SD,SD,pure,1,,47.33,6.6897,117.92,surviving,NV
32,NV,STY,STY,pure,2,,7.07,0.9991,117.92,surviving,NV
33,NH,CON,CON,pure,0,,30.18,11.4001,44.12,surviving,NH
33,NH,CTR,CTR,pure,6,,3.64,1.3739,44.12,surviving,NH
33,NH,DSA,DSA,pure,8,,0.0,0.0,44.12,eliminated,NH
33,NH,LIB,LIB,pure,4,,5.43,2.0509,44.12,surviving,NH
33,NH,NAT,NAT,pure,3,,0.0,0.0,44.12,eliminated,NH
33,NH,PRG,PRG,pure,9,,1.65,0.6237,44.12,surviving,NH
33,NH,REF,REF,pure,5,,0.0,0.0,44.12,eliminated,NH
33,NH,SD,SD,pure,1,,3.22,1.218,44.12,surviving,NH
33,NH,STY,STY,pure,2,,0.0,0.0,44.12,eliminated,NH
34,NJ,CON,CON,pure,0,,0.41,0.0352,193.7,surviving,NJ
34,NJ,CTR,CTR,pure,6,,1.03,0.0885,193.7,surviving,NJ
34,NJ,DSA,DSA,pure,8,,0.0,0.0,193.7,eliminated,NJ
34,NJ,LIB,LIB,pure,4,,126.6,10.8934,193.7,surviving,NJ
34,NJ,NAT,NAT,pure,3,,0.0,0.0,193.7,eliminated,NJ
34,NJ,PRG,PRG,pure,9,,0.0,0.0,193.7,eliminated,NJ
34,NJ,REF,REF,pure,5,,4.1,0.353,193.7,surviving,NJ
34,NJ,SD,SD,pure,1,,61.56,5.2965,193.7,surviving,NJ
34,NJ,STY,STY,pure,2,,0.0,0.0,193.7,eliminated,NJ
35,NM,CON,CON,pure,0,,0.0,0.0,69.18,eliminated,NM
35,NM,CTR,CTR,pure,6,,1.61,0.3871,69.18,surviving,NM
35,NM,DSA,DSA,pure,8,,0.0,0.0,69.18,eliminated,NM
35,NM,LIB,LIB,pure,4,,4.41,1.0621,69.18,surviving,NM
35,NM,NAT,NAT,pure,3,,10.59,2.5502,69.18,surviving,NM
35,NM,PRG,PRG,pure,9,,0.0,0.0,69.18,eliminated,NM
35,NM,REF,REF,pure,5,,0.0,0.0,69.18,eliminated,NM
35,NM,SD,SD,pure,1,,33.75,8.1303,69.18,surviving,NM
35,NM,STY,STY,pure,2,,18.83,4.5369,69.18,surviving,NM
36,NY,CON,CON,pure,0,,241.34,10.4275,385.74,surviving,NY
36,NY,CTR,CTR,pure,6,,31.98,1.3818,385.74,surviving,NY
36,NY,DSA,DSA,pure,8,,0.0,0.0,385.74,eliminated,NY
36,NY,LIB,LIB,pure,4,,0.0,0.0,385.74,eliminated,NY
36,NY,NAT,NAT,pure,3,,0.0,0.0,385.74,eliminated,NY
36,NY,PRG,PRG,pure,9,,10.2,0.4407,385.74,surviving,NY
36,NY,REF,REF,pure,5,,0.0,0.0,385.74,eliminated,NY
36,NY,SD,SD,pure,1,,10.79,0.4664,385.74,surviving,NY
36,NY,STY,STY,pure,2,,91.43,3.9503,385.74,surviving,NY
37,NC,CON,CON,pure,0,,3.79,0.2601,242.56,surviving,NC
37,NC,CTR,CTR,pure,6,,13.36,0.9179,242.56,surviving,NC
37,NC,DSA,DSA,pure,8,,0.0,0.0,242.56,eliminated,NC
37,NC,LIB,LIB,pure,4,,0.0,0.0,242.56,eliminated,NC
37,NC,NAT,NAT,pure,3,,11.44,0.7857,242.56,surviving,NC
37,NC,PRG,PRG,pure,9,,0.0,0.0,242.56,eliminated,NC
37,NC,REF,REF,pure,5,,0.0,0.0,242.56,eliminated,NC
37,NC,SD,SD,pure,1,,186.32,12.8021,242.56,surviving,NC
37,NC,STY,STY,pure,2,,27.66,1.9008,242.56,surviving,NC
38,ND,CON,CON,pure,0,,11.19,9.9897,18.67,surviving,ND
38,ND,CTR,CTR,pure,6,,1.31,1.1729,18.67,surviving,ND
38,ND,DSA,DSA,pure,8,,0.0,0.0,18.67,eliminated,ND
38,ND,LIB,LIB,pure,4,,0.75,0.6702,18.67,surviving,ND
38,ND,NAT,NAT,pure,3,,0.0,0.0,18.67,eliminated,ND
38,ND,PRG,PRG,pure,9,,0.0,0.0,18.67,eliminated,ND
38,ND,REF,REF,pure,5,,4.65,4.1508,18.67,surviving,ND
38,ND,SD,SD,pure,1,,0.77,0.683,18.67,surviving,ND
38,ND,STY,STY,pure,2,,0.0,0.0,18.67,eliminated,ND
39,OH,CON,CON,pure,0,,0.32,0.0188,287.86,surviving,OH
39,OH,CTR,CTR,pure,6,,64.69,3.7453,287.86,surviving,OH
39,OH,DSA,DSA,pure,8,,0.0,0.0,287.86,eliminated,OH
39,OH,LIB,LIB,pure,4,,0.0,0.0,287.86,eliminated,OH
39,OH,NAT,NAT,pure,3,,8.0,0.4632,287.86,surviving,OH
39,OH,PRG,PRG,pure,9,,0.0,0.0,287.86,eliminated,OH
39,OH,REF,REF,pure,5,,0.0,0.0,287.86,eliminated,OH
39,OH,SD,SD,pure,1,,205.67,11.9079,287.86,surviving,OH
39,OH,STY,STY,pure,2,,9.18,0.5315,287.86,surviving,OH
40,OK,CON,CON,pure,0,,15.98,2.6363,101.03,surviving,OK
40,OK,CTR,CTR,pure,6,,2.32,0.3835,101.03,surviving,OK
40,OK,DSA,DSA,pure,8,,0.0,0.0,101.03,eliminated,OK
40,OK,LIB,LIB,pure,4,,4.69,0.7741,101.03,surviving,OK
40,OK,NAT,NAT,pure,3,,41.35,6.8215,101.03,surviving,OK
40,OK,REF,REF,pure,5,,0.0,0.0,101.03,eliminated,OK
40,OK,SD,SD,pure,1,,0.0,0.0,101.03,eliminated,OK
40,OK,STY,STY,pure,2,,36.68,6.0513,101.03,surviving,OK
41,OR,CON,CON,pure,0,,4.01,0.465,143.62,surviving,OR
41,OR,CTR,CTR,pure,6,,0.0,0.0,143.62,eliminated,OR
41,OR,DSA,DSA,pure,8,,0.0,0.0,143.62,eliminated,OR
41,OR,LIB,LIB,pure,4,,9.93,1.1526,143.62,surviving,OR
41,OR,NAT,NAT,pure,3,,14.26,1.6547,143.62,surviving,OR
41,OR,PRG,PRG,pure,9,,22.91,2.6585,143.62,surviving,OR
41,OR,REF,REF,pure,5,,0.0,0.0,143.62,eliminated,OR
41,OR,SD,SD,pure,1,,92.51,10.7359,143.62,surviving,OR
41,OR,STY,STY,pure,2,,0.0,0.0,143.62,eliminated,OR
42,PA,CON,CON,pure,0,,2.62,0.1199,364.92,surviving,PA
42,PA,CTR,CTR,pure,6,,3.44,0.1572,364.92,surviving,PA
42,PA,DSA,DSA,pure,8,,0.0,0.0,364.92,eliminated,PA
42,PA,LIB,LIB,pure,4,,237.82,10.8618,364.92,surviving,PA
42,PA,NAT,NAT,pure,3,,0.0,0.0,364.92,eliminated,PA
42,PA,PRG,PRG,pure,9,,0.0,0.0,364.92,eliminated,PA
42,PA,REF,REF,pure,5,,10.54,0.4814,364.92,surviving,PA
42,PA,SD,SD,pure,1,,110.49,5.0464,364.92,surviving,PA
42,PA,STY,STY,pure,2,,0.0,0.0,364.92,eliminated,PA
44,RI,CON,CON,pure,0,,16.12,9.8725,27.22,surviving,RI
44,RI,CTR,CTR,pure,6,,0.0,0.0,27.22,eliminated,RI
44,RI,DSA,DSA,pure,8,,0.0,0.0,27.22,eliminated,RI
44,RI,LIB,LIB,pure,4,,6.55,4.012,27.22,surviving,RI
44,RI,NAT,NAT,pure,3,,0.0,0.0,27.22,eliminated,RI
44,RI,PRG,PRG,pure,9,,0.46,0.2811,27.22,surviving,RI
44,RI,REF,REF,pure,5,,2.6,1.592,27.22,surviving,RI
44,RI,SD,SD,pure,1,,1.48,0.9092,27.22,surviving,RI
44,RI,STY,STY,pure,2,,0.0,0.0,27.22,eliminated,RI
45,SC,CON,CON,pure,0,,0.02,0.0026,121.71,surviving,SC
45,SC,CTR,CTR,pure,6,,19.64,2.6895,121.71,surviving,SC
45,SC,DSA,DSA,pure,8,,0.0,0.0,121.71,eliminated,SC
45,SC,LIB,LIB,pure,4,,0.0,0.0,121.71,eliminated,SC
45,SC,NAT,NAT,pure,3,,0.31,0.0418,121.71,surviving,SC
45,SC,PRG,PRG,pure,9,,0.0,0.0,121.71,eliminated,SC
45,SC,REF,REF,pure,5,,0.0,0.0,121.71,eliminated,SC
45,SC,SD,SD,pure,1,,100.93,13.8207,121.71,surviving,SC
