district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
47-01,47,9,167.5452,22.2177,0.0,3
47-02,47,7,155.1449,37.5553,5.7613,2
47-03,47,7,231.8674,43.8487,1.5383,2
47-04,47,6,170.917,36.0428,9.0719,3
48-01,48,9,300.4926,45.736,0.0,2
48-02,48,9,148.9766,23.3999,0.0,2
48-03,48,9,162.8896,14.5747,0.0,4
48-04,48,9,171.4928,13.2067,0.0,3
48-05,48,9,179.8047,12.3509,0.0,2
48-06,48,9,154.2544,16.0971,0.0,3
48-07,48,7,197.6515,52.3738,0.0,1
48-08,48,7,122.1572,16.5936,0.0,2
48-09,48,7,138.706,25.4953,0.0,3
48-10,48,7,100.2021,10.7103,0.0,3
48-11,48,7,102.7907,21.5933,0.0,4
48-12,48,7,128.3218,29.516,0.3075,3
48-13,48,7,121.2266,13.3427,0.5055,2
48-14,48,7,101.5205,9.6683,0.8631,2
48-15,48,7,11.2803,0.5841,0.0,5
48-16,48,5,17.5825,2.2629,0.3535,3
49-01,49,9,180.2632,16.4182,0.0,3
49-02,49,5,100.3503,18.5646,1.8712,1
50-01,50,3,74.303,34.7323,1.6739,0
51-01,51,9,200.0256,18.5433,0.0,3
51-02,51,7,131.5751,23.0344,0.0,4
51-03,51,7,283.5331,65.5116,0.0,1
51-04,51,7,15.8361,0.8792,0.0,5
51-05,51,6,219.6386,68.8743,0.0,1
53-01,53,9,232.5051,20.9527,0.0,5
53-02,53,9,280.7874,14.1371,0.0,2
53-03,53,7,261.4247,37.1188,0.0,2
53-04,53,7,24.7102,3.2401,0.0,3
54-01,54,9,217.1848,14.1504,0.0,3
55-01,55,9,203.0221,15.7998,0.0,4
55-02,55,6,261.1053,78.467,1.061,3
55-03,55,5,152.5999,38.5741,7.7762,3
55-04,55,5,7.4407,0.8675,0.0,5
56-01,56,3,62.5674,28.3564,9.2906,1
